experiment,time,AKT1i,APAF1i,Apoptosis_phenotypei,Apoptosome_complexi,BADi,BAD_BBC3_BCL2L11_complexi,BAXi,BCL2_MCL1_BCL2L1_complexi,BIDi,CASP3i,CASP7i,CASP8i,CASP9_celli,CASP9_cell_activei,CYCSi,Ei,FADDi,FASLGi,FAS_FASL_complexi,Mi,MAPK14i,Ni,Orf3a_celli,Orf3a_mitochondrioni,Orf3bi,Orf6i,Orf7ai,Orf8ai,Orf9bi,Si,TNFi,TNF_TNFRSF1A_complexi,TRADDi,TRADD_FADD_complexi,AKT1,APAF1,Apoptosis_phenotype,Apoptosome_complex,BAD,BAD_BBC3_BCL2L11_complex,BAX,BCL2_MCL1_BCL2L1_complex,BID,CASP3,CASP7,CASP8,CASP9_cell,CASP9_cell_active,CYCS,E,FADD,FASLG,FAS_FASL_complex,M,MAPK14,N,Orf3a_cell,Orf3a_mitochondrion,Orf3b,Orf6,Orf7a,Orf8a,Orf9b,S,TNF,TNF_TNFRSF1A_complex,TRADD,TRADD_FADD_complex
22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004553290313554429,0.04349999243732173,0.9887647864223152,0.00015446354789128538,0.9079450308238732,0.9479721867323285,1.0,0.022624283117127886,1.0,1.0,0.8435505234713044,0.9949143233812093,0.942354754087646,0.0,0.9599494695404448,1.0,0.0,0.07740413822342308,0.14592131180839807,0.949322035334541,0.013440957911713318,1.0,1.0,0.0,0.0,0.015750327241275428,0.12043387369788863,0.0,0.0544912580232234,0.9179910627046548,0.0,0.15873958211329928,1.0,0.0
22,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11707881179617739,0.0,0.9339693718191705,0.02436261617367738,0.9609627410014763,1.0,0.9724241220622734,0.0,1.0,0.9605219365834328,1.0,1.0,1.0,0.0,1.0,0.9277321805076749,0.21112709445544256,0.21333767335705703,0.0,0.9215653101138599,0.03918602080644258,1.0,1.0,0.031166372095352834,0.13319830341146904,0.03861487948847269,0.0,0.0004289152731181641,0.0,1.0,0.0,0.0,1.0,0.0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.00028519834397507164,0.055789377713986545,0.9379863551458549,0.14662268014278582,0.029129505157962074,1.0,1.0,1.0,0.9922934449641746,0.0,1.0,0.9587273254579025,0.12190946352836905,1.0,1.0,0.9582137125058334,0.013978870319249125,0.1760795209134478,0.9525104414251699,0.9955523121831735,1.0,0.0,1.0,1.0,1.0,0.9589473246065722,0.02485849170800781,0.9527876791526386,0.08696758844995833,1.0,1.0
23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.9534284561153706,0.9850583713068894,0.07084915578250103,0.0,0.8663326428060967,1.0,0.14361891607086325,0.9718075649120457,1.0,1.0,0.9448852148182185,0.0,0.0,1.0,0.12102406825270647,1.0,0.8999909384325229,0.9720579593180544,0.0,0.9294516709803332,0.8600939350606007,0.8480219406450442,0.9632861338516354,0.07535243844523198,0.9420919247325095,1.0,0.9622743006599652,1.0,0.03540260005634998,1.0,0.8964312915794342,0.9712494299829894,1.0
23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,0.05339122721908022,0.0,1.0,1.0,0.03882552009254493,1.0,1.0,1.0,1.0,0.1021421893172294,0.20338265147844437,0.9222870535139902,0.0,0.8645639017285105,0.921940472660649,1.0,0.0,1.0,1.0,1.0,0.9797216226162205,0.0,1.0,1.0,1.0,1.0,0.0,0.9735208848799493,0.9458125358849591,0.9301327279158919,1.0
23,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.9372052850867966,0.7655291509896942,0.04923928095731306,0.0,1.0,1.0,0.029958732657113227,1.0,1.0,0.9659682385776975,0.9729579464042544,0.0,0.016742236355869886,1.0,0.0,1.0,0.9039134865871123,1.0,0.0,0.9911802514279221,0.9255309079236175,1.0,1.0,0.0,1.0,0.899722035061472,1.0,0.8566391705622329,0.05736417511563085,1.0,1.0,1.0,0.9152945945902539
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1684399321837482,0.0,0.9945198162328094,1.0,0.8575794696421519,1.0,1.0,0.053935280481477305,0.9472546064362038,0.9133108747572722,0.0,0.04955470363830603,0.002537171655929248,0.030342487877179317,0.0,0.0,0.9273243019796324,0.0,0.026388859836428663,1.0,0.0,0.0,0.9988242200137293,0.0,0.09450176783715007,1.0,1.0,1.0,1.0,0.0,1.0,0.9475166747410871,0.0,0.9467801136524217
24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05469676358326586,0.0,0.8872927973470093,0.0,0.9156221003798939,0.9954980588169284,1.0,0.0,1.0,1.0,0.9398246039772856,0.7133598855529237,0.0,0.11188778061130225,1.0,0.0,0.2514676207675207,0.20389040307538295,0.09585857688913664,1.0,0.0,0.0,1.0,0.20380434465030098,0.0,0.9846855417771694,1.0,1.0,0.9358900892112838,0.02869699743949504,0.9586754790771194,1.0,0.05202605224727263,0.0
24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.9722422762552174,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8682953197580409,0.9283581023356082,0.010637927946556682,0.0,0.9982782464621403,0.0,0.0,0.0,0.02107175506323764,0.8699797507268288,0.0,0.039988303751006406,0.9764608882146155,0.003980734634302715,0.0,1.0,1.0,1.0,0.9899418485231625,0.0,0.9799107587820424,1.0,0.010534774030073553,0.022481350532816857
24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.09750317114324147,1.0,0.0,1.0,0.9459021681638738,0.9329330175568329,0.0,0.9127218165921597,0.9167643608211533,0.894240424689037,1.0,0.0,0.023697891168301774,0.9238752625923994,0.0,0.05616296829162154,0.0,0.2197832914666254,1.0,0.10075478070670017,0.0,0.9992001007274071,0.014407417755110008,0.04424159626951967,1.0,1.0,0.9410749104982616,0.9286410666137598,0.09855333073522818,1.0,0.9404446664247804,0.001580064055483195,0.2505615638957068
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9947429563784196,0.9541000445727361,1.0,0.0,0.0,1.0,1.0,0.0,0.8386181519317527,1.0,1.0,0.7576228934500155,1.0,0.884992704290129,0.18704830804877992,0.058318314830030055,0.0,0.0,0.0,0.0,0.020305218496477782,0.0,0.9747551412304803,1.0,0.9379179922745772,0.11191651386231567,0.02519508080424589,0.0,0.011481078072540951,0.0,1.0,0.012671594977941925,0.7770326452415227
25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.9678878318462024,1.0,0.0,0.12852048617040848,0.0,0.0537028364373856,1.0,0.0,0.10448431728437922,0.0,0.0,0.8875040805654826,0.0,1.0,0.0,0.0,0.021229992677191587,0.0,0.0,0.9379538902050147,0.05082551035064258,0.022042625683051188,1.0,0.9254299562383084,1.0,0.020340240710012687,0.022875167283058412,0.0,0.023875973708031416,0.0,0.0,0.01663303562226665,0.0023899731664591565
25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9207645643249579,1.0,0.9493952296581735,0.15192897439273823,0.12894068651396434,0.008064565871194354,0.0,1.0,0.0,0.031183352761732164,0.0,0.0,0.7408883850386423,0.011328881053645004,1.0,0.0,0.0,0.021388193799231514,0.0,0.15183516431954058,0.8972182383950081,0.019356265900204433,0.0,1.0,1.0,1.0,0.11729071499214445,0.0,0.051734246399987055,0.12092988045893752,0.08977381590754979,0.0,0.0,0.0
25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9242732061652356,1.0,1.0,0.037147104417867,0.16768627666003513,0.053909809921704556,0.0,1.0,0.0,0.10032180598371934,0.22627388521406575,0.031036953905191192,1.0,0.014754471780057005,1.0,0.0,0.0,0.06278248586048173,0.05349502007022436,0.0,1.0,0.0,0.0,1.0,0.8759740005472856,1.0,0.0,0.002221086067932995,0.0,0.0,0.09762150999637362,0.09052294502484295,0.035352829985491836,0.0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.01905450379041836,0.9819411502987155,0.009709890098669313,0.9334662335232433,0.30588600895049717,0.0025390024436965997,0.13266661032287383,0.10314225403516802,0.1184720916581462,0.030164795105808745,0.01903025246156967,0.0,0.0,0.9976631455335703,0.036403231476006374,1.0,1.0,1.0,0.9612015362681363,0.9762439947148519,0.8508018921410341,0.0,1.0,1.0,0.05731158888034096,0.9847433756461013,0.1273560086359746,0.0,0.028565870330592304,0.0,0.12861151006861074,0.1056699406528489,0.17585802814976745
26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710447903424834,0.05546658263611501,1.0,0.003626651989955223,0.9738118068420514,0.8813901660092139,1.0,0.12588772713918292,1.0,0.9601990915845187,1.0,1.0,0.0,0.12861611946281937,1.0,0.0,0.9488895561478757,0.8897108075415786,1.0,1.0,0.8743080700749426,1.0,0.0,0.8762667371207882,0.983611276703323,0.0,0.8201271808927838,0.06995074612787563,0.09938854698026198,0.0,0.0,0.07126143284155473,0.03406265706910684,0.07949668697262001
26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12458540396013125,0.08707128399557902,1.0,0.0,0.9801755763366312,0.7892527789851835,0.9966866009772428,0.0,1.0,0.9109233689509433,1.0,0.9054694705319422,0.059672271807015724,0.0,0.8519054961835111,0.20919600760237947,1.0,0.9882087823951604,0.9642293436382586,1.0,0.9605557470101643,1.0,0.1438625118921023,1.0,1.0,0.1107981800182718,1.0,0.021430040090000792,0.021809641675770656,0.0,0.007889563542034581,0.0,0.0,0.13887842643779968
26,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18128278255447292,0.07195768872896188,0.9598271783960836,0.0,0.9644288544053663,0.8774318899852114,1.0,0.08573393115588354,0.9649483818049132,0.9741051084147624,1.0,0.9479184264406474,0.0,0.0,1.0,0.14368862970722404,0.9034171510064908,1.0,1.0,0.9772707113001295,0.990237798069941,0.9967866631039917,0.0410971809875639,0.8692992635136667,0.8718069219311066,0.0,0.935238134266879,0.13923812117649922,0.0,0.0,0.1075183060771727,0.1178730845453529,0.0,0.04263777864769388
27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019320980018122474,0.9650274631043997,0.0,0.0,0.08718286661288188,0.0,0.0,0.8822470838794675,1.0,1.0,0.0,0.9286034934488512,0.0,0.0,0.0,0.0,0.0,0.057058795201263425,0.9714701043200354,0.8558359991200911,0.04961099663523166,0.0,1.0,1.0,0.9482206233853898,1.0,0.0,1.0,0.9589307865610479,0.0,0.8848467118431216,1.0,1.0,0.0
27,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9688980629997517,0.7484916894822502,0.0,0.797374350596339,1.0,1.0,0.024503117040909475,1.0,0.8855787640647564,1.0,1.0,0.0,0.18257365223145705,1.0,0.08980016148014523,0.0,0.21487408853409687,0.0,0.9785461460982733,1.0,0.10763255261323577,0.9712004127996999,0.9887371076857988,0.9460051231270376,1.0,0.0,0.7975902519191534,1.0,0.07719887021143071,0.9886664462725477,0.9769292303511012,1.0,0.0
27,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07182540662070805,0.912350575635354,1.0,0.0,0.8898814408415381,0.9775602565148022,0.9894792847958538,0.05542068896748081,0.9998935346139265,0.9121390593426278,0.9503387168906856,0.8938588798971476,0.0,0.04091513232521939,1.0,0.14299611939066645,0.0,0.09869055633380312,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9878830456838575,0.02119053340818871,0.8300227805312248,0.9593737332287697,0.9658088339197642,0.01278846411805437
27,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1252893444476202,1.0,1.0,0.048409489950423316,0.9742574332817775,1.0,0.9955451399175294,0.0,0.9516885152164354,1.0,1.0,1.0,0.17728325998244335,0.0,1.0,0.0,0.0,0.0,0.0,0.8602227869777396,1.0,0.21074974887009112,1.0,1.0,0.968461799162648,0.8803062460744324,0.0,1.0,0.9800054713917467,0.08407086601704457,0.7754399625809776,1.0,1.0,0.0
28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03415098245312043,0.9652925895869341,1.0,1.0,1.0,0.9111574572992422,0.0,0.144070366596825,0.0770166682278452,0.13953869327191262,0.9568311148291198,0.0009307296745916983,0.0,0.0,1.0,0.8689164304999224,1.0,0.08007255143519698,0.0,0.0,0.0,1.0,0.9351912359610505,1.0,0.0626473207904984,0.13523417442812766,1.0,0.970658134561251,1.0,0.0,0.0606140105559389,0.0,1.0,0.02158472193700456
28,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9027828167000648,1.0,1.0,0.0072003121265666525,0.0,0.8609463568166016,0.97990459129276,0.0,0.9321561009812456,0.9007953112059575,0.973773696565047,1.0,0.10379634388641389,0.0824099927247147,1.0,1.0,0.0,0.0,0.08845291802833026,0.09222153025959487,1.0,1.0,0.9437747829739515,0.7664088479324841,0.0,0.06272814316028745,1.0,1.0,0.8813104518417139,0.02531018572489313,0.0,0.0,0.9123500441066914,0.0
28,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9405314595660303,0.982992582427359,0.07675329253192849,0.0,1.0,1.0,0.0,1.0,1.0,0.9589775353411907,0.7757322821956125,0.0,0.0,0.9939240895046554,1.0,0.0,0.0,0.028736771154775843,0.0,0.949818519532756,0.8239728753920397,1.0,0.9087456033295908,0.0,0.18711979957783292,0.9334970524883244,0.8939375712034194,1.0,0.0,0.0,0.14249857647676203,1.0,0.0
28,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.8424769440084319,0.9153601319998153,0.0,0.18434461605577732,1.0,1.0,0.11242268037754118,1.0,0.8373529562012834,1.0,0.9769084850361549,0.08975381385574153,0.04467658691074473,0.9813395143463197,1.0,0.06506885024709065,0.1305321038117144,0.1377277877678644,0.0,1.0,1.0,0.9714854059295126,0.9560533928894956,0.0,0.009389026631485284,0.9120721769236213,0.9701461661765971,0.9492545360313309,0.0,0.0,0.047406063893035,1.0,0.01901460176594285
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.15057616932018683,0.027565700276583095,0.0,0.0,1.0,0.8961137935918371,1.0,0.06199933318818697,0.9337053496249963,0.0,1.0,0.0,1.0,1.0,0.0,0.8447925118996885,0.0,0.0,1.0,1.0,0.0,1.0,0.016724305228053456,0.9921502771357156,0.8714052559828565,1.0,0.9296914117500631,0.0,1.0,0.01524575982702569,0.9898946287150704,1.0,0.9172541655780978
29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.9554830762652401,1.0,0.7859982230193479,0.0,0.9763089413982207,1.0,1.0,0.9840518863572327,0.11413708105745708,0.2200180371053589,0.8686871441963415,0.0,0.14492419474671334,0.09655969231102386,0.0452650450846803,1.0,0.08227870076190753,0.05279295234333532,0.9606729294411683,0.044626507927475176,1.0,1.0,0.9940211149411253,1.0,0.08583551190894007,1.0,0.10020719289361407,0.08356910360355407,0.93132101893984,0.0
29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.008831275840775988,0.0,0.973823965460418,0.0,1.0,0.9690486102831031,1.0,0.0,0.9746057980581886,0.953377518970042,0.9983189534270407,0.9650793396798074,0.0,0.0,0.9293000859102876,0.0609642727695793,0.0021213997513419404,0.0,0.09149443149596126,1.0,0.13146263132319816,0.0,0.769085648107225,0.0,0.7731448033138801,1.0,0.9520031000236734,1.0,0.0,0.8415740478988096,0.08190960934281996,0.0,0.8913880439602888,0.0024428086907227337
29,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.012052948754930404,1.0,1.0,1.0,0.07271451658152749,1.0,1.0,1.0,1.0,0.010197975291094367,0.0,0.8579085545922654,0.0,0.0,0.0,0.027761756010311903,1.0,0.0,0.12132025048041506,0.9942393136844248,0.0,0.9776146743456795,1.0,1.0,0.9737379854422676,0.11578326766581769,0.9718807395342445,0.1517364671580966,0.054547769995652945,0.9725800349806718,0.0755237655065427
30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963775386452699,0.9754262489767648,1.0,0.04610778659717854,1.0,0.9495200061458462,1.0,0.0,0.027642521248635962,1.0,0.9543878483273949,0.8288136686733678,0.13407798982866254,1.0,1.0,0.0,0.07477110616637049,0.158751844582331,0.11748564137526095,0.0,0.11859622290164383,1.0,1.0,0.02976469061534952,0.0,0.0,0.9765867378845074,0.9511503611197581,0.969329881505838,0.0,0.8208103499633473,0.0,0.025240047850698916,0.0
30,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9241315330177438,0.8732542406851403,1.0,0.008768629298870201,0.13333386313703943,1.0,0.9656371622065107,0.13258287592880377,0.985535948772474,0.9673804757076049,0.929222312022296,1.0,0.0,0.0,1.0,0.13862647394457386,0.0,0.0,0.0,0.0235373431860543,0.0,0.8821862732790755,0.8854015838227884,0.0,0.0,0.0024812908005560556,1.0,0.9493925321280294,1.0,0.0,0.9721245088798506,1.0,0.08213983508493383,0.0
30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.03646391302794794,1.0,0.9935981001674772,0.1569309126539869,0.9819233760891646,1.0,0.9583930196363295,1.0,0.054644752430809684,0.0,1.0,0.027908384585192316,0.11698176023572,0.0,0.0,0.0,0.060347312386719934,0.860604527888588,0.994902938116862,0.13710517966651856,0.10181110159807838,0.04058125127681804,0.8513445461637641,0.6686877526023879,0.8428159864117857,0.0,0.8559492167873411,0.8920465811567453,0.10319737035274648,0.0
30,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9295725959467511,0.9843288047933075,1.0,0.0,0.0,0.8709549924492717,0.9748788195333629,0.15311911800208827,0.9622354066141122,0.9706869907311103,0.8387305826040603,0.9372133180675897,0.0,0.0,0.9956356403298243,0.0,0.0894197002180877,0.0,0.0,0.14799262561272117,0.0,1.0,1.0,0.0,0.013601263581400026,0.0,0.9468865441409573,0.9345748231213818,0.8393066351887517,0.0,1.0,0.9460011040379543,0.1440743482147716,0.0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.11150644919410513,1.0,0.0,0.8308608629238874,1.0,0.0,1.0,0.08310875284816091,0.9526414726842044,0.863278858348933,0.0,0.0,1.0,0.005424824135094229,0.11642152764892784,0.0,1.0,1.0,0.8945973819706501,0.9890610308032064,1.0,0.9753850383908615,0.9770313639818616,0.1005696692033597,1.0,0.0,0.1784847098835854,0.9287615729841417,1.0,0.05556376675925515,0.009479312778223283,1.0,1.0,0.9764071073959765
31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.9267275474900248,1.0,0.9622588905471895,0.9450778297888298,0.8996403176320981,1.0,0.0,0.8861842445068049,1.0,0.7914754945960701,1.0,0.9362431907368726,1.0,1.0,0.17509386199721957,1.0,0.9700943146037934,1.0,0.8994358916061433,0.0,0.9354471155975399,0.9055606601804651,0.0,0.9736948173915896,0.0,0.11218297097437335,0.8474805090144546,1.0,0.12053424477907496,0.16030664422105556,0.1456700085415783,0.9794158715650537,0.0
31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.04686966478823004,0.9421110939764654,1.0,0.9671563704947786,1.0,1.0,0.9253080675220048,0.0,0.8676340139662189,1.0,1.0,1.0,1.0,0.975723382570324,0.9687411235353011,0.0,1.0,0.87060912200198,1.0,1.0,0.0,0.9539222506446015,0.9763890581985529,0.0,0.8993465481624243,0.0,0.07858774861194671,1.0,0.9758192215399447,0.0,0.0,0.06712119708740234,1.0,0.06751654910523683
31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.17256536293309108,0.8804955715870725,1.0,0.9099100594149192,1.0,1.0,0.8868552595762057,0.0,0.9969933066582798,1.0,1.0,0.8195872724668465,1.0,1.0,0.8420760474238226,0.008052870370916784,0.9539269472403994,0.8779629602736354,0.9337764336405733,1.0,0.10599129031541554,1.0,0.9737424179098993,0.0,1.0,0.08096225471779644,0.011462649809927847,1.0,0.9897540657659556,0.0,0.2170061061333088,0.16568845270910967,0.9369780480870072,0.17335017385317947
32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08704375348082194,0.0,0.8719246155359845,1.0,0.0,0.9814009465249315,0.09601506656534176,0.0,0.06775072594591496,0.9565021495260515,1.0,1.0,1.0,0.19662624511321605,0.9737317135471909,1.0,0.0,1.0,0.15390744979829393,0.06699609157137852,0.13339595131088666,0.030835155921053244,0.0,0.8216225177917799,0.17325976137355817,0.7510815941693442,1.0,1.0,0.05317889338094414,1.0,0.8761731830539538,0.9386652762733544,0.9481880727722422,0.0
32,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8798221989177567,0.0,1.0,0.0,0.0,0.946347877126787,1.0,0.05600539754531001,0.8920514681244404,1.0,1.0,0.9832905735530402,1.0,0.0,1.0,1.0,0.9322640533280815,0.9012351901783547,0.969390249267715,0.12881508998939875,1.0,0.04218846793128826,0.0,0.9733928944716351,0.0,0.9274205992057505,0.9151256372853553,0.9874085743403407,0.030413213588337956,1.0,1.0,0.870801430740809,0.7675450489361746,1.0
32,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8930787197590059,0.1944828516208713,1.0,0.09092362556725837,0.0,0.8504387572329823,0.8256979613342272,0.0,0.8264334228292274,1.0,0.8728223828517807,0.8853524663550834,1.0,0.04849213336653556,1.0,1.0,0.9506855548843288,1.0,1.0,0.0,0.8940000839078588,0.0,0.0,1.0,0.11363347488759952,1.0,0.9061639014171713,1.0,0.0,0.888023531270885,0.9570513633619188,0.9089112389008059,0.967212556386328,0.806677719574571
32,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.05929218135207845,1.0,0.08945326052490257,0.0,0.9283327851823592,0.9771368985245575,0.053483201728756626,0.8820387143863568,1.0,1.0,1.0,1.0,0.0,0.9849944676111801,0.7617978947068048,0.9897323397567287,0.9987012293489358,1.0,0.0,1.0,0.0,0.0,0.928690641406982,0.0,0.9391555793694268,1.0,1.0,0.0,0.9830676463586453,1.0,0.9724863521595281,1.0,0.95905721384682
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.9924680326450833,0.024142744689373736,0.0611909273289053,0.09766138024191022,0.011673956730069641,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.053924593306564406,0.024521802632527248,0.0,0.7763880428480092,0.9389770039755448,0.017176673770006725,1.0,1.0,0.019535117400147215,1.0,0.9510995568675955,0.09724509402349607,0.0,0.03672283614349334,0.1392933401004443,0.0,0.9508607272591134,1.0,0.0,1.0
33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739194191516847,1.0,0.9364660163407488,0.0,0.03501774854765606,0.0,0.0,1.0,0.9477854086256995,0.9915853106741848,1.0,1.0,0.09697640585834877,0.0,0.8399958764879779,0.09383534034738691,0.8796029402003415,0.8935915303164099,1.0,0.0,0.8420466801287178,0.9900314225745779,0.0,0.8962907371176113,1.0,0.15829594577979567,0.0,0.0,0.06983750913303023,0.06366969827298266,0.9530004566770633,0.9258423102623616,0.03474989768891328,0.0
33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.9099379634729482,0.0,0.08614554060601626,0.0,0.0,0.9314256544140639,1.0,0.9242637448618589,0.9357119354023119,1.0,0.0,0.0,1.0,0.026105756321857205,1.0,0.7814029640606799,1.0,0.07449090402309942,0.842840044172869,1.0,0.0,0.8922133329484749,1.0,0.0,0.0,0.06527697083343652,0.09773599390440205,0.0,1.0,0.9790091090906051,0.09644517163407666,0.0
33,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9782373140183529,0.8601561342803162,0.9167821242222615,0.0,0.0452884464419157,0.02642864813552665,0.0,1.0,0.7920622774270774,0.92526215791509,0.8929138930117133,0.9925406109084549,0.0,0.1337499867589291,1.0,0.0,0.9431800590212855,0.9081776634677254,1.0,0.0,0.9451619052191894,0.9224636067989025,0.09498629530493152,1.0,0.9601880967254236,0.11706259180701982,0.19319465483425835,0.0,0.07978545256256694,0.0,0.9487963612187891,1.0,0.1149376703919387,0.02336175190848246
